chunk_id,parent_document_id,file_name,doc_type,page_number,source_path
doc_00054_chunk_003,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00054_chunk_004,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00054_chunk_005,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00055_chunk_000,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00055_chunk_001,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00055_chunk_002,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00055_chunk_003,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00055_chunk_004,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00055_chunk_005,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00055_chunk_006,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00056_chunk_000,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00056_chunk_001,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00056_chunk_002,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00056_chunk_003,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00056_chunk_004,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00056_chunk_005,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00057_chunk_000,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00057_chunk_001,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00057_chunk_002,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00057_chunk_003,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00057_chunk_004,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00057_chunk_005,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00058_chunk_000,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00058_chunk_001,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00058_chunk_002,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00058_chunk_003,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00058_chunk_004,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00058_chunk_005,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00058_chunk_006,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00059_chunk_000,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00059_chunk_001,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00059_chunk_002,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00059_chunk_003,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00059_chunk_004,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00059_chunk_005,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00059_chunk_006,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00060_chunk_000,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00060_chunk_001,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00060_chunk_002,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00060_chunk_003,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00060_chunk_004,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00061_chunk_000,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00061_chunk_001,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00061_chunk_002,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00061_chunk_003,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00061_chunk_004,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00061_chunk_005,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00062_chunk_000,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00062_chunk_001,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00062_chunk_002,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00062_chunk_003,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00062_chunk_004,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00062_chunk_005,doc_00062,nist.sp.800-61r2.pdf,pdf,28.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00063_chunk_000,doc_00063,nist.sp.800-61r2.pdf,pdf,29.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00064_chunk_000,doc_00064,nist.sp.800-61r2.pdf,pdf,30.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00064_chunk_001,doc_00064,nist.sp.800-61r2.pdf,pdf,30.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00064_chunk_002,doc_00064,nist.sp.800-61r2.pdf,pdf,30.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00064_chunk_003,doc_00064,nist.sp.800-61r2.pdf,pdf,30.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00065_chunk_000,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00065_chunk_001,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00065_chunk_002,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00065_chunk_003,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00065_chunk_004,doc_00065,nist.sp.800-61r2.pdf,pdf,31.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00066_chunk_000,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00066_chunk_001,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00066_chunk_002,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00066_chunk_003,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00066_chunk_004,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00066_chunk_005,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00066_chunk_006,doc_00066,nist.sp.800-61r2.pdf,pdf,32.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00067_chunk_000,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00067_chunk_001,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00067_chunk_002,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00067_chunk_003,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00067_chunk_004,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00067_chunk_005,doc_00067,nist.sp.800-61r2.pdf,pdf,33.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00068_chunk_000,doc_00068,nist.sp.800-61r2.pdf,pdf,34.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00068_chunk_001,doc_00068,nist.sp.800-61r2.pdf,pdf,34.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00068_chunk_002,doc_00068,nist.sp.800-61r2.pdf,pdf,34.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00068_chunk_003,doc_00068,nist.sp.800-61r2.pdf,pdf,34.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00069_chunk_000,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00069_chunk_001,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00069_chunk_002,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00069_chunk_003,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00069_chunk_004,doc_00069,nist.sp.800-61r2.pdf,pdf,35.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00070_chunk_000,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00070_chunk_001,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00070_chunk_002,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00070_chunk_003,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00070_chunk_004,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00070_chunk_005,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00070_chunk_006,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_000,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_001,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_002,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_003,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_004,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_005,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_006,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00071_chunk_007,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00072_chunk_000,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00072_chunk_001,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00072_chunk_002,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00072_chunk_003,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00072_chunk_004,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00072_chunk_005,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00072_chunk_006,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00073_chunk_000,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00073_chunk_001,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00073_chunk_002,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00073_chunk_003,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00073_chunk_004,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00073_chunk_005,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00073_chunk_006,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00074_chunk_000,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00074_chunk_001,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00074_chunk_002,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00074_chunk_003,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00074_chunk_004,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00074_chunk_005,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00075_chunk_000,doc_00075,nist.sp.800-61r2.pdf,pdf,41.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00075_chunk_001,doc_00075,nist.sp.800-61r2.pdf,pdf,41.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00075_chunk_002,doc_00075,nist.sp.800-61r2.pdf,pdf,41.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00075_chunk_003,doc_00075,nist.sp.800-61r2.pdf,pdf,41.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00075_chunk_004,doc_00075,nist.sp.800-61r2.pdf,pdf,41.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00075_chunk_005,doc_00075,nist.sp.800-61r2.pdf,pdf,41.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00075_chunk_006,doc_00075,nist.sp.800-61r2.pdf,pdf,41.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00076_chunk_000,doc_00076,nist.sp.800-61r2.pdf,pdf,42.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00076_chunk_001,doc_00076,nist.sp.800-61r2.pdf,pdf,42.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00076_chunk_002,doc_00076,nist.sp.800-61r2.pdf,pdf,42.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00076_chunk_003,doc_00076,nist.sp.800-61r2.pdf,pdf,42.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00076_chunk_004,doc_00076,nist.sp.800-61r2.pdf,pdf,42.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00076_chunk_005,doc_00076,nist.sp.800-61r2.pdf,pdf,42.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00077_chunk_000,doc_00077,nist.sp.800-61r2.pdf,pdf,43.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00077_chunk_001,doc_00077,nist.sp.800-61r2.pdf,pdf,43.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00077_chunk_002,doc_00077,nist.sp.800-61r2.pdf,pdf,43.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00078_chunk_000,doc_00078,nist.sp.800-61r2.pdf,pdf,44.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00078_chunk_001,doc_00078,nist.sp.800-61r2.pdf,pdf,44.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00078_chunk_002,doc_00078,nist.sp.800-61r2.pdf,pdf,44.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00078_chunk_003,doc_00078,nist.sp.800-61r2.pdf,pdf,44.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00079_chunk_000,doc_00079,nist.sp.800-61r2.pdf,pdf,45.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00079_chunk_001,doc_00079,nist.sp.800-61r2.pdf,pdf,45.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00079_chunk_002,doc_00079,nist.sp.800-61r2.pdf,pdf,45.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00079_chunk_003,doc_00079,nist.sp.800-61r2.pdf,pdf,45.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
doc_00079_chunk_004,doc_00079,nist.sp.800-61r2.pdf,pdf,45.0,d:\Abhishek\Project\LangChain\cybersecurity-multi-doc-rag\data\raw\nist.sp.800-61r2.pdf
